"","LSOA21CD","distance_any_greenspace","distance_doorstop_greenspace","distance_local_greenspace","distance_neighbourhood_greenspace","distance_wider_greenspace","distance_district_greenspace","distance_subregional_greenspace","LSOA11CD"
"1442","E01018708",845.13013185,2551.0383985,2786.358158,4048.681652,4596.77904,4961.295317,6616.1227685,"E01018708"
"1443","E01018709",190.4901896,354.9114545,354.9114545,512.0747446,512.0747446,1487.664316,7626.937588,"E01018709"
"1444","E01018710",242.0316416,326.1601399,326.1601399,568.0373505,568.0373505,1923.207117,8113.584622,"E01018710"
"1445","E01018711",147.9094541,147.9094541,147.9094541,184.3994015,184.3994015,1844.500581,8167.820421,"E01018711"
"1446","E01018712",149.8769421,237.7623551,247.9982746,628.9755514,628.9755514,1159.562595,7359.445455,"E01018712"
"1447","E01018714",194.9564335,240.8533373,345.6291945,533.9733431,533.9733431,533.9733431,6613.330864,"E01018714"
"1448","E01018715",174.9111866,607.7988115,660.6709223,660.6709223,1112.87545,1112.87545,7754.345059,"E01018715"
"1449","E01018716",174.9111866,422.69111465,427.85153405,765.7136896,1071.030534,1071.030534,7468.7252935,"E01018716"
"1450","E01018717",200.4218516,241.63000395,299.8043663,764.77857635,764.77857635,764.77857635,6975.5622635,"E01018717"
"1451","E01018718",264.3303268,602.09572375,602.09572375,684.17982145,2357.5492355,2357.5492355,8895.956754,"E01018718"
"1452","E01018719",131.08893475,151.8874914,151.8874914,568.58689485,1596.2368685,1596.2368685,8078.40756,"E01018719"
"1453","E01018720",246.1626687,298.36473215,313.21861415,979.28255205,2024.498396,2024.498396,8503.08305,"E01018720"
"1454","E01018721",634.9173048,1442.918084,1492.406923,1486.494316,1521.600096,3809.15253,10336.96876,"E01018721"
"1455","E01018722",1015.594933,1643.749435,2677.63202,3247.238866,3888.820754,7716.475689,11946.84571,"E01018722"
"1456","E01018723",278.6855585,289.3323563,762.8757197,762.8757197,762.8757197,7484.29563,9478.235569,"E01018723"
"1457","E01018724",181.861754,189.2665673,503.0975926,503.0975926,503.0975926,7121.747457,9117.859536,"E01018724"
"1458","E01018725",575.35095345,784.91595645,965.8245786,1020.4652625,1020.4652625,5892.4427295,8061.5407125,"E01018725"
"1459","E01018726",129.2683814,198.429387,515.7239324,1780.532569,2512.277994,4481.600046,8244.336389,"E01018726"
"1460","E01018727",317.6464362,394.5895019,407.6560572,2067.920102,2981.279503,5081.7838875,7550.5763045,"E01018727"
"1461","E01018728",441.3370872,442.0726298,696.7614178,909.2284533,2159.473241,3875.747461,8564.963496,"E01018728"
"1462","E01018729",394.5360358,394.5360358,493.7663864,1251.794998,2575.361956,4273.443761,8037.774462,"E01018729"
"1463","E01018730",368.64421605,470.0525833,889.09022805,1445.4618955,1445.4618955,7560.2126495,9234.565645,"E01018730"
"1464","E01018731",147.1488595,404.22215335,434.0769084,1525.6604375,1525.6604375,8112.181977,9745.2701005,"E01018731"
"1465","E01018732",154.5612871,222.54504075,609.66366485,976.1288778,976.1288778,7260.3113935,8915.678147,"E01018732"
"1466","E01018733",416.74098715,595.991315,1190.6487885,2710.4768365,2710.4768365,7981.086967,10189.5723,"E01018733"
"1467","E01018734",126.220261,186.6529329,397.6138399,2077.677802,2077.677802,8608.156102,9781.421291,"E01018734"
"1468","E01018735",218.0218878,434.32479205,640.14065025,2320.0135375,2320.0135375,8605.388315,9511.7466225,"E01018735"
"1469","E01018736",202.1116368,270.11594325,680.57524595,680.57524595,680.57524595,6308.193159,8406.0573205,"E01018736"
"1470","E01018737",244.3568958,576.165247,679.9082959,679.9082959,679.9082959,5529.566255,8857.633602,"E01018737"
"1471","E01018738",149.153685,386.3522968,1225.397147,1225.397147,1225.397147,6308.163855,8335.549779,"E01018738"
"1472","E01018739",158.4965234,314.8282895,1699.562333,1707.254422,1707.254422,6761.156373,8692.819924,"E01018739"
"1473","E01018740",188.4353346,365.936545,1051.907428,2385.7633025,2385.7633025,7803.0613345,9769.4945565,"E01018740"
"1474","E01018741",322.1090022,692.8747766,1429.005522,1746.778817,1746.778817,7288.307753,9139.978164,"E01018741"
"1475","E01018742",268.704,327.8488231,857.8870993,2448.461537,2448.461537,8091.390003,9999.340272,"E01018742"
"1476","E01018743",222.71285725,352.8810139,355.47712665,357.1978403,357.1978403,7112.442126,9037.3148205,"E01018743"
"1477","E01018744",149.8977839,174.1969957,190.362663,190.362663,190.362663,6027.037965,8412.241057,"E01018744"
"1478","E01018745",139.4584504,207.0513559,447.1890912,447.1890912,447.1890912,6550.170489,8251.306213,"E01018745"
"1479","E01018746",208.9028257,291.6507782,342.0516296,710.6821989,710.6821989,7407.184139,9246.568163,"E01018746"
"1480","E01018747",177.46691525,189.2807043,322.2796648,1535.403646,1535.403646,8533.046233,10227.799315,"E01018747"
"1481","E01018748",178.910619,338.9900218,732.34317235,1800.618293,1800.618293,8287.702565,10430.24739,"E01018748"
"1482","E01018749",465.9733434,924.2954486,1275.061444,1807.313917,1807.313917,7720.837747,11019.99864,"E01018749"
"1483","E01025514",465.255699,465.255699,465.255699,1294.082092,1294.082092,4556.868941,21292.90358,"E01025514"
"1484","E01032505",148.7401425,148.7401425,183.0193957,767.8096391,770.7126566,7642.046015,6940.003282,"E01032505"
"1485","E01032506",132.1620813,171.9497171,353.4271672,508.2027137,826.3761483,7137.534658,6382.302309,"E01032506"
"1486","E01032507",259.57406645,298.1577798,345.4361593,559.0525704,582.7921732,7190.542182,6435.309833,"E01032507"
"1487","E01032508",315.120832,441.1621974,441.1621974,1082.177028,1082.177028,2408.6583495,6645.4021265,"E01032508"
"1488","E01032509",370.48489445,444.4866079,444.4866079,818.50873315,818.50873315,2700.4916475,6357.4809145,"E01032509"
"1489","E01032510",312.74566525,313.07014005,313.07014005,430.1920218,430.1920218,2312.959237,9109.772429,"E01032510"
"1490","E01032511",115.5327297,115.5327297,140.3067759,151.8815337,151.8815337,3316.687332,9599.869229,"E01032511"
"1491","E01032904",163.35526445,202.0255142,228.38828125,1248.265368,1280.118835,7627.414818,6673.440691,"E01032904"
"1492","E01032905",323.5032348,501.3207027,781.9588066,1242.209118,1242.209118,7376.183052,7429.270241,"E01032905"
"1493","E01032930",116.4795283,460.4688163,491.787245,2014.414701,2014.414701,5522.648464,9625.207201,"E01032930"
"1494","E01032931",147.5872653,310.5317837,310.5317837,2309.62964,2309.62964,5822.94937,9485.966096,"E01032931"
"1495","E01033094",171.0940719,365.9981885,370.5691738,978.0419666,1039.382375,3177.120137,21429.41563,"E01033094"
"1496","E01033095",133.0351893,199.6820588,285.0905991,1391.119445,1391.119445,1424.826916,9668.401522,"E01033095"
"1497","E01033097",89.14502576,284.6782162,680.6154508,839.6572541,958.959109,3380.536808,21587.41788,"E01033097"
"1498","E01033228",304.9405778,304.9405778,422.05206545,1147.042031,1624.053742,2457.877812,10242.51014,"E01033228"
"1499","E01033299",108.7467965,248.69517735,421.9463085,549.0455953,1241.8964065,6154.020738,8873.136862,"E01033299"
"1500","E01033300",148.1764948,307.8029053,451.3159506,1318.51755,1484.625348,4525.878677,8807.177563,"E01033300"
"1501","E01033302",117.2881907,396.60804055,497.5634706,1876.3828465,1894.064878,5348.769926,8425.552564,"E01033302"
"1502","E01033303",116.639419,236.3462176,564.5939005,564.5939005,1704.979964,5202.243024,9182.728189,"E01033303"
"1503","E01033372",315.5372522,331.1781096,331.1781096,335.8510418,2057.758794,9502.703289,10878.85749,"E01033372"
"1504","E01033373",126.6229727,159.4289439,198.4345767,198.4345767,1847.407469,9213.2588825,10590.89738,"E01033373"
"1505","E01033375",247.83614225,561.8037378,711.36967475,1437.5375925,1772.8733145,7700.952368,9050.7149915,"E01033375"
"1506","E01033376",370.80921835,589.94912,727.0069602,1000.776961,1415.7727785,7961.45403,9339.092529,"E01033376"
"1507","E01033378",538.1765019,702.4861664,904.1329055,3002.089805,3639.845571,6745.749776,8487.905827,"E01033378"
"1508","E01033747",161.1778561,316.6882457,405.3844033,405.3844033,407.4729771,3886.638519,8091.942847,"E01033747"
"1509","E01033748",261.036806,280.050308,661.4286578,1270.961402,1390.289593,7851.596242,7212.951628,"E01033748"
"1510","E01033750",618.1724944,636.4650013,1135.38891,2467.501479,3275.48367,7398.594554,7489.06837,"E01033750"
"1511","E01033751",721.3258642,770.1746928,770.1746928,1901.280596,3208.441568,5363.793301,8505.249698,"E01033751"
"1512","E01033756",292.1855012,309.5246759,1091.344239,2077.102128,3377.757588,6323.749238,7368.561339,"E01033756"
"1513","E01033757",163.526415,299.4294102,452.1799646,1440.131111,2224.003458,5712.748959,5989.390925,"E01033757"
"1514","E01033758",346.7063672,388.2389081,510.0605027,884.4961959,2094.334218,5134.349031,6889.772706,"E01033758"
"1515","E01033760",231.2590714,324.7916587,800.2569783,1497.172743,2836.808207,5804.757732,7169.346344,"E01033760"
"1516","E01033761",405.4738031,482.3218582,730.0933834,2059.927015,3139.203387,6393.797124,7062.919178,"E01033761"
"1517","E01033762",159.0319084,448.7125604,664.281176,1414.516108,3054.987498,5458.437957,7828.003908,"E01033762"
"1518","E01033763",265.640666,307.47599195,307.47599195,435.5315755,1440.008198,4283.393181,5479.461695,"E01033763"
"1519","E01033765",210.53742515,210.53742515,799.66130365,1615.823285,2476.566935,7174.573044,6800.861223,"E01033765"
"1520","E01033767",97.96341208,97.96341208,247.2154059,1051.881639,1214.67475,7510.123916,6871.10041,"E01033767"
"1521","E01033768",94.812743275,195.2157233,412.1487906,1198.163797,1982.036144,5898.004221,5877.291175,"E01033768"
"1522","E01033793",186.979806,197.49804625,535.66666445,544.44611115,544.44611115,8465.681261,12050.676965,NA
"1523","E01033794",125.159541,196.0007649,335.2247048,455.5689188,455.5689188,8570.689046,11857.00916,"E01006865"
"1524","E01033795",737.0489916,738.2853492,738.2853492,738.2853492,738.2853492,6598.1119625,9977.8361485,"E01006900"
"1525","E01033796",236.3834723,560.79911225,1294.8131245,1381.0278055,1563.806967,5177.0925955,9013.4285135,NA
"1526","E01033797",84.32751073,177.5106731,177.5106731,628.0967031,1710.391729,2579.780141,20832.07563,NA
"1527","E01033798",191.0347786,398.4166987,440.2560567,1008.727827,1538.932577,2916.432807,21152.36085,"E01006968"
"1528","E01033799",200.6201165,384.4716841,784.2356418,2586.509665,2586.509665,6419.37606,13501.10186,"E01033096"
"1529","E01033800",201.3574362,269.3288474,484.0099557,2472.882413,2472.882413,6068.085175,13544.338015,NA
"1530","E01034396",221.3268842,309.4581304,419.0575499,1091.602039,1115.061956,1115.061956,9466.627098,"E01033759"
"1531","E01034397",161.0427462,251.1036758,269.7374421,663.0715604,663.0715604,663.0715604,9739.339796,NA
"1532","E01034398",155.919085,223.2780507,312.6588602,989.9110071,999.5827117,2750.079629,9233.41602,NA
"1533","E01034399",151.4458817,188.9091516,289.4468954,731.3741635,888.9480694,3198.652862,8896.935559,"E01033764"
"1534","E01034400",146.1300167,170.4399607,170.5247554,677.7819669,2083.299001,4507.762303,8381.75039,NA
"1535","E01034401",150.8668747,188.1814057,188.1814057,481.4414409,1124.282478,4699.476286,4371.477372,"E01006720"
"1536","E01034401",150.8668747,188.1814057,188.1814057,481.4414409,1124.282478,4699.476286,4371.477372,"E01006752"
"1537","E01034402",221.0259737,524.8202089,524.8202089,2097.161156,2905.477497,6950.703815,6968.797588,NA
"1538","E01034403",186.9490042,254.4289335,309.5426599,1780.562443,2595.071609,6778.44074,6658.3917,"E01006515"
"1539","E01034404",209.1690857,209.1690857,232.174102,780.8562738,780.8562738,6118.538479,5717.100586,"E01033749"
"1540","E01034404",209.1690857,209.1690857,232.174102,780.8562738,780.8562738,6118.538479,5717.100586,"E01033766"
"1541","E01034405",352.8456925,365.9531117,365.9531117,1657.929282,2710.058032,5746.929578,6304.082734,"E01006513"
"1542","E01034406",289.4008341,333.8781598,333.8781598,1860.394944,2718.694543,6217.045028,6587.824525,NA
"1543","E01034407",357.1819522,590.8563637,846.9682245,2459.061301,3267.377641,6867.79094,7330.697732,"E01033754"
"1544","E01034408",218.1642661,523.4964867,676.1962693,2224.639231,3064.10296,6776.660206,7109.842812,NA
"1545","E01034409",419.2868602,787.1597062,970.2983308,1888.309638,3511.063013,5684.931765,8203.883551,"E01033753"
"1546","E01034409",419.2868602,787.1597062,970.2983308,1888.309638,3511.063013,5684.931765,8203.883551,"E01033755"
"1547","E01034410",213.3464688,567.3220193,1187.975576,1984.888128,3621.043785,5900.32086,8023.001287,"E01033752"
"1548","E01034411",223.23057705,385.6843706,1472.742997,2183.259218,3730.011537,6207.224469,7933.793835,NA
"1549","E01034658",190.9219136,348.87191235,407.14565385,988.6847521,1067.995128,13024.070525,11534.407135,"E01018656"
"1550","E01034658",190.9219136,348.87191235,407.14565385,988.6847521,1067.995128,13024.070525,11534.407135,"E01018660"
"1551","E01034659",199.4257217,227.9911981,425.075096,943.8746345,943.8746345,6003.221288,6773.256516,"E01018626"
"1552","E01034660",158.8186625,168.2458332,386.2824002,777.9455073,785.3043539,6305.034585,6568.065806,NA
"1553","E01034661",501.9484576,802.8190182,1536.136585,2393.592284,3334.158213,10811.83934,9118.677368,NA
"1554","E01034662",572.799906,823.7544124,1615.502492,5888.153568,6088.079704,14700.42518,11924.2096,"E01018597"
"1555","E01034663",392.268228,738.0554483,1125.112512,2249.299346,2249.299346,13670.1168,12750.67954,NA
"1556","E01034664",1182.697406,2274.8121395,2724.646494,3159.0378135,3159.0378135,13728.70569,13280.98766,"E01018393"
"1557","E01034665",180.03244125,393.37538195,494.3720811,496.52146545,3423.503857,7324.9955255,10432.740425,"E01018442"
"1558","E01034666",135.9556747,354.7971447,410.8439154,419.2060178,2922.467016,7379.410324,9951.862843,NA
"1559","E01034667",606.7737639,1132.2033605,1265.3623425,2566.388562,2566.388562,12110.894525,10539.751435,"E01018394"
"1560","E01034668",367.7778886,956.848795,1036.095881,2650.688846,5079.029909,9492.824562,11737.78966,NA
"1561","E01034669",172.5848221,197.5956175,527.1946684,527.1946684,3802.224087,7316.286958,11255.49619,"E01018467"
"1562","E01034670",216.7977179,343.8479065,653.5694885,685.7599595,3486.673533,7196.8927765,11136.10201,NA
"1563","E01034671",911.5581271,1815.893055,1850.108439,2833.726245,3278.939296,6055.382629,10572.85837,NA
"1564","E01034672",867.49079205,870.8406293,2546.183631,2546.183631,2652.755503,2652.755503,10916.22059,"E01018465"
"1565","E01034673",304.6905758,312.3210668,314.69126605,314.69126605,713.5031145,713.5031145,9040.0231175,NA
"1566","E01034674",528.8209683,1191.715303,1202.4473265,2776.35578,4752.500126,9247.0627875,10358.50032,NA
"1567","E01034675",475.1251546,929.1524481,933.3829846,1115.977409,1933.351659,11079.31355,11997.67838,"E01018480"
"1568","E01034676",296.6878713,398.9629223,444.0561521,1095.300073,2513.276141,10474.3294,11878.98605,NA
"1569","E01034677",627.6436137,632.7764435,878.6517509,3248.000398,5082.895578,12447.60789,13772.54843,"E01018444"
"1570","E01034678",305.5414697,347.2943743,862.4380841,862.4380841,3074.891605,10141.4752,11507.24433,NA
"1571","E01034832",255.9439992,289.75165285,289.75165285,289.75165285,1424.669976,1424.669976,10484.56224,NA
"1572","E01034833",186.77149255,186.9669033,225.43093815,773.18377555,2103.402199,2306.227015,9670.006638,"E01006441"
"1573","E01034834",191.3488095,250.2018344,328.4047556,1385.738976,1385.738976,5588.272974,6303.377431,"E01006463"
"1574","E01034835",81.18019595,91.662044235,517.4471051,1042.509304,1042.509304,5790.85476,6683.8237215,NA
"1575","E01034836",184.4259826,424.568487,464.5593465,504.6557173,504.6557173,6806.581355,9356.713847,NA
"1576","E01034837",99.6905715,116.7222528,116.7222528,147.6876219,147.6876219,6253.768981,9717.310919,"E01032903"
"1577","E01034838",335.9270347,635.9345778,1102.8262645,1102.8262645,1102.8262645,5072.32605,8817.698567,NA
"1578","E01034839",158.3998186,903.784206,1371.6668845,1380.165029,1380.165029,4742.670245,8488.042761,"E01007126"
"1579","E01034840",82.41072163,137.7567443,183.0977647,495.8883177,495.8883177,8194.292317,9478.622525,"E01007140"
"1580","E01034841",116.6524684,290.45030765,387.96620805,654.34309355,654.34309355,8127.0351385,10210.73619,NA
"1581","E01035365",177.19959915,273.84756095,599.8718867,1486.819471,1487.1119475,3514.870901,8851.247025,NA
"1582","E01035366",180.5631031,219.6856167,412.0962014,954.1399269,954.1399269,3536.12881,8872.504934,"E01018563"
"1583","E01035367",95.02470918,96.64733733,291.6502138,1418.744991,1418.744991,3072.695533,8409.0716575,"E01018564"
"1584","E01035368",348.74516815,368.7927145,588.79110895,1207.2580955,1207.2580955,3163.0883685,8499.4644925,NA
"1585","E01035369",205.1045624,352.5916359,352.5916359,870.1121895,870.1121895,1083.518438,8502.213603,NA
"1586","E01035370",156.31387095,247.88801895,247.88801895,633.1792747,633.1792747,1323.0745095,8349.066019,NA
"1587","E01035371",138.9327152,150.3436181,150.3436181,660.1542767,660.1542767,851.9203243,7615.1993875,"E01018713"
"1588","E01035372",172.8087039,206.9330229,215.0482387,351.6436287,351.6436287,1614.428056,8397.609188,NA
"1589","E01035373",170.17245965,245.7849441,918.1081873,1546.381183,1764.7552555,5026.778153,9190.313026,"E01018327"
"1590","E01035374",77.68625995,129.7931795,834.1275638,1474.613383,1701.353165,4935.536497,9118.545226,NA
"1591","E01035375",224.8672459,251.073828,812.7145705,1249.250271,1361.1085205,4642.880067,9025.445857,"E01018329"
"1592","E01035376",155.8777318,190.91839385,637.160305,1488.51519,1491.857895,5151.724171,9613.709628,"E01018326"
"1593","E01035377",129.6901336,249.0485736,631.3899103,903.25963925,904.94060645,4640.738783,9579.483305,NA
"1594","E01035378",227.3856051,319.0030322,489.7397009,1540.5403115,1550.96885,5465.253225,9978.345955,NA
"1595","E01035379",160.5123355,295.85751275,295.85751275,4105.5456235,4105.5456235,8485.734764,7883.448732,NA
